no,category,brand,name,price,gender,color_family,link,list_image
56,Hand Bags,PALOMINO,PAULINE,Rp 918.000,female,brown,https://www.zalora.co.id/palomino-pauline-brown-1938191.html,http://static.id.zalora.net/p/palomino-5448-1918391-1.jpg|http://static.id.zalora.net/p/palomino-5448-1918391-2.jpg|http://static.id.zalora.net/p/palomino-5450-1918391-3.jpg|http://static.id.zalora.net/p/palomino-5451-1918391-4.jpg|http://static.id.zalora.net/p/palomino-5452-1918391-5.jpg|http://static.id.zalora.net/p/palomino-1495-1918391-6.jpg|http://static.id.zalora.net/p/palomino-1726-1918391-7.jpg|http://static.id.zalora.net/p/palomino-1950-1918391-8.jpg|
57,Hand Bags,Swiss Polo,Swiss Polo Ladies Top Handle Sling Bag,Rp 519.000,female,grey,https://www.zalora.co.id/swiss-polo-swiss-polo-ladies-top-handle-sling-bag-grey-2230805.html,http://static.id.zalora.net/p/swiss-polo-6828-5080322-1.jpg|http://static.id.zalora.net/p/swiss-polo-6828-5080322-2.jpg|http://static.id.zalora.net/p/swiss-polo-6829-5080322-3.jpg|http://static.id.zalora.net/p/swiss-polo-6829-5080322-4.jpg|http://static.id.zalora.net/p/swiss-polo-6829-5080322-5.jpg|http://static.id.zalora.net/p/swiss-polo-6830-5080322-6.jpg|http://static.id.zalora.net/p/swiss-polo-6830-5080322-7.jpg|http://static.id.zalora.net/p/swiss-polo-6830-5080322-8.jpg|
58,Hand Bags,ALDO,Legoiri,Rp 999.000,female,black,https://www.zalora.co.id/aldo-legoiri-black-2234096.html,http://static.id.zalora.net/p/aldo-2110-6904322-1.jpg|http://static.id.zalora.net/p/aldo-2110-6904322-2.jpg|http://static.id.zalora.net/p/aldo-2110-6904322-3.jpg|http://static.id.zalora.net/p/aldo-2111-6904322-4.jpg|http://static.id.zalora.net/p/aldo-2111-6904322-5.jpg|
59,Hand Bags,Les Catino,Paris Montaigne Mini Bugatti Nl Flower,Rp 1.099.800,female,beige,https://www.zalora.co.id/les-catino-paris-montaigne-mini-bugatti-nl-flower-beige-2229946.html,http://static.id.zalora.net/p/les-catino-2170-6499222-1.jpg|http://static.id.zalora.net/p/les-catino-2171-6499222-2.jpg|http://static.id.zalora.net/p/les-catino-2171-6499222-3.jpg|http://static.id.zalora.net/p/les-catino-2171-6499222-4.jpg|http://static.id.zalora.net/p/les-catino-2172-6499222-5.jpg|http://static.id.zalora.net/p/les-catino-7897-6499222-6.jpg|
60,Hand Bags,Hush Puppies,Jennica Satchel,Rp 1.299.000,female,black,https://www.zalora.co.id/hush-puppies-jennica-satchel-black-2218020.html,http://static.id.zalora.net/p/hush-puppies-4769-0208122-1.jpg|http://static.id.zalora.net/p/hush-puppies-4769-0208122-2.jpg|http://static.id.zalora.net/p/hush-puppies-4770-0208122-3.jpg|http://static.id.zalora.net/p/hush-puppies-4771-0208122-4.jpg|http://static.id.zalora.net/p/hush-puppies-4771-0208122-5.jpg|http://static.id.zalora.net/p/hush-puppies-9625-0208122-6.jpg|
61,Hand Bags,HUER,Mingka Color Blocking Satchel Bag,Rp 958.000,female,black,https://www.zalora.co.id/huer-mingka-color-blocking-satchel-bag-black-2269953.html,http://static.id.zalora.net/p/huer-5480-3599622-1.jpg|http://static.id.zalora.net/p/huer-5480-3599622-2.jpg|http://static.id.zalora.net/p/huer-5481-3599622-3.jpg|http://static.id.zalora.net/p/huer-5481-3599622-4.jpg|http://static.id.zalora.net/p/huer-5481-3599622-5.jpg|http://static.id.zalora.net/p/huer-4261-3599622-6.jpg|
62,Hand Bags,HUER,Monka Color Blocking Satchel Bag,Rp 958.000,female,purple,https://www.zalora.co.id/huer-monka-color-blocking-satchel-bag-purple-2269967.html,http://static.id.zalora.net/p/huer-2344-7699622-1.jpg|http://static.id.zalora.net/p/huer-2344-7699622-2.jpg|http://static.id.zalora.net/p/huer-2345-7699622-3.jpg|http://static.id.zalora.net/p/huer-2345-7699622-4.jpg|http://static.id.zalora.net/p/huer-2346-7699622-5.jpg|http://static.id.zalora.net/p/huer-2880-7699622-6.jpg|
63,Hand Bags,Pierre Cardin,Pc Trend Bag Blk,Rp 1.099.000,female,black,https://www.zalora.co.id/pierre-cardin-pc-trend-bag-blk-black-2323232.html,http://static.id.zalora.net/p/pierre-cardin-3737-2323232-1.jpg|http://static.id.zalora.net/p/pierre-cardin-3738-2323232-2.jpg|http://static.id.zalora.net/p/pierre-cardin-3738-2323232-3.jpg|http://static.id.zalora.net/p/pierre-cardin-3739-2323232-4.jpg|http://static.id.zalora.net/p/pierre-cardin-3739-2323232-5.jpg|
64,Hand Bags,HUER,Yiba Satchel Bag With 2 Interchangeable Strap,Rp 949.000,female,red,https://www.zalora.co.id/huer-yiba-satchel-bag-with-2-interchangeable-strap-red-2361673.html,http://static.id.zalora.net/p/huer-4323-3761632-1.jpg|http://static.id.zalora.net/p/huer-4324-3761632-2.jpg|http://static.id.zalora.net/p/huer-4324-3761632-3.jpg|http://static.id.zalora.net/p/huer-4325-3761632-4.jpg|http://static.id.zalora.net/p/huer-4325-3761632-5.jpg|
65,Hand Bags,Hush Puppies,Ledian L,Rp 1.299.000,female,navy,https://www.zalora.co.id/hush-puppies-ledian-l-navy-2337403.html,http://static.id.zalora.net/p/hush-puppies-9853-3047332-1.jpg|http://static.id.zalora.net/p/hush-puppies-9855-3047332-2.jpg|http://static.id.zalora.net/p/hush-puppies-9860-3047332-3.jpg|http://static.id.zalora.net/p/hush-puppies-9863-3047332-4.jpg|http://static.id.zalora.net/p/hush-puppies-9865-3047332-5.jpg|
66,Hand Bags,BELLEZZA,Livi,Rp 949.000,female,pink,https://www.zalora.co.id/bellezza-livi-pink-1950161.html,http://static.id.zalora.net/p/bellezza-9388-1610591-1.jpg|http://static.id.zalora.net/p/bellezza-9388-1610591-2.jpg|http://static.id.zalora.net/p/bellezza-9389-1610591-3.jpg|http://static.id.zalora.net/p/bellezza-9389-1610591-4.jpg|http://static.id.zalora.net/p/bellezza-9390-1610591-5.jpg|http://static.id.zalora.net/p/bellezza-1462-1610591-6.jpg|http://static.id.zalora.net/p/bellezza-1686-1610591-7.jpg|http://static.id.zalora.net/p/bellezza-1908-1610591-8.jpg|
67,Hand Bags,EN-JI by Palomino,Okalina,Rp 878.000,female,black|multi,https://www.zalora.co.id/en-ji-by-palomino-okalina-black-multi-1836760.html,http://static.id.zalora.net/p/en-ji-by-palomino-2286-0676381-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2287-0676381-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2287-0676381-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2287-0676381-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2288-0676381-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-7246-0676381-6.jpg|
68,Hand Bags,EN-JI by Palomino,Kadena Bag,Rp 778.000,female,black,https://www.zalora.co.id/en-ji-by-palomino-kadena-bag-black-2097295.html,http://static.id.zalora.net/p/en-ji-by-palomino-3677-5927902-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-3677-5927902-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-3678-5927902-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-3678-5927902-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-3679-5927902-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-9968-5927902-6.jpg|
69,Hand Bags,HUER,Walaby Satchel Bag,Rp 658.000,female,navy,https://www.zalora.co.id/huer-walaby-satchel-bag-navy-2215368.html,http://static.id.zalora.net/p/huer-0484-8635122-1.jpg|http://static.id.zalora.net/p/huer-0484-8635122-2.jpg|http://static.id.zalora.net/p/huer-0484-8635122-3.jpg|http://static.id.zalora.net/p/huer-0485-8635122-4.jpg|http://static.id.zalora.net/p/huer-0485-8635122-5.jpg|http://static.id.zalora.net/p/huer-7889-8635122-6.jpg|
70,Hand Bags,Pierre Cardin,Pc Trend Bag Mr,Rp 1.099.000,female,red,https://www.zalora.co.id/pierre-cardin-pc-trend-bag-mr-red-2323219.html,http://static.id.zalora.net/p/pierre-cardin-5552-9123232-1.jpg|http://static.id.zalora.net/p/pierre-cardin-5553-9123232-2.jpg|http://static.id.zalora.net/p/pierre-cardin-5553-9123232-3.jpg|http://static.id.zalora.net/p/pierre-cardin-5554-9123232-4.jpg|http://static.id.zalora.net/p/pierre-cardin-5555-9123232-5.jpg|
71,Hand Bags,TRISET Bag,Neea,Rp 469.900,female,white,https://www.zalora.co.id/triset-bag-neea-white-2334313.html,http://static.id.zalora.net/p/triset-bag-9909-3134332-1.jpg|http://static.id.zalora.net/p/triset-bag-9910-3134332-2.jpg|http://static.id.zalora.net/p/triset-bag-9911-3134332-3.jpg|http://static.id.zalora.net/p/triset-bag-9912-3134332-4.jpg|http://static.id.zalora.net/p/triset-bag-9913-3134332-5.jpg|
72,Hand Bags,Pierre Cardin,Pc Trend Bag Gr,Rp 1.099.000,female,green,https://www.zalora.co.id/pierre-cardin-pc-trend-bag-gr-green-2323217.html,http://static.id.zalora.net/p/pierre-cardin-4022-7123232-1.jpg|http://static.id.zalora.net/p/pierre-cardin-4023-7123232-2.jpg|http://static.id.zalora.net/p/pierre-cardin-4023-7123232-3.jpg|http://static.id.zalora.net/p/pierre-cardin-4024-7123232-4.jpg|http://static.id.zalora.net/p/pierre-cardin-4025-7123232-5.jpg|
73,Hand Bags,HUER,Geima Satchel Bag With Twilly Scarf,Rp 918.000,female,brown,https://www.zalora.co.id/huer-geima-satchel-bag-with-twilly-scarf-brown-2046018.html,http://static.id.zalora.net/p/huer-0210-8106402-1.jpg|http://static.id.zalora.net/p/huer-0210-8106402-2.jpg|http://static.id.zalora.net/p/huer-0211-8106402-3.jpg|http://static.id.zalora.net/p/huer-0211-8106402-4.jpg|http://static.id.zalora.net/p/huer-0212-8106402-5.jpg|http://static.id.zalora.net/p/huer-7783-8106402-6.jpg|
74,Hand Bags,PALOMINO,Latavia,Rp 958.000,female,brown,https://www.zalora.co.id/palomino-latavia-brown-2036446.html,http://static.id.zalora.net/p/palomino-1168-6446302-1.jpg|http://static.id.zalora.net/p/palomino-1168-6446302-2.jpg|http://static.id.zalora.net/p/palomino-1169-6446302-3.jpg|http://static.id.zalora.net/p/palomino-1169-6446302-4.jpg|http://static.id.zalora.net/p/palomino-1170-6446302-5.jpg|http://static.id.zalora.net/p/palomino-7539-6446302-6.jpg|
75,Hand Bags,Les Catino,New York Fifth Avenue Satchel S,Rp 1.199.800,female,black|multi,https://www.zalora.co.id/les-catino-new-york-fifth-avenue-satchel-s-black-multi-1649409.html,http://static.id.zalora.net/p/les-catino-5204-9049461-1.jpg|http://static.id.zalora.net/p/les-catino-5205-9049461-2.jpg|http://static.id.zalora.net/p/les-catino-5206-9049461-3.jpg|http://static.id.zalora.net/p/les-catino-5206-9049461-4.jpg|http://static.id.zalora.net/p/les-catino-5207-9049461-5.jpg|http://static.id.zalora.net/p/les-catino-3811-9049461-6.jpg|
76,Hand Bags,Yongki Komaladi,Raya,Rp 599.000,female,brown,https://www.zalora.co.id/yongki-komaladi-raya-brown-2309342.html,http://static.id.zalora.net/p/yongki-komaladi-2828-2439032-1.jpg|http://static.id.zalora.net/p/yongki-komaladi-2828-2439032-2.jpg|http://static.id.zalora.net/p/yongki-komaladi-2828-2439032-3.jpg|http://static.id.zalora.net/p/yongki-komaladi-2829-2439032-4.jpg|http://static.id.zalora.net/p/yongki-komaladi-2829-2439032-5.jpg|
77,Hand Bags,HUER,Cimberla Stripes Tote bag,Rp 658.000,female,black,https://www.zalora.co.id/huer-cimberla-stripes-tote-bag-black-2215362.html,http://static.id.zalora.net/p/huer-4856-2635122-1.jpg|http://static.id.zalora.net/p/huer-4856-2635122-2.jpg|http://static.id.zalora.net/p/huer-4856-2635122-3.jpg|http://static.id.zalora.net/p/huer-4857-2635122-4.jpg|http://static.id.zalora.net/p/huer-4857-2635122-5.jpg|http://static.id.zalora.net/p/huer-7875-2635122-6.jpg|
78,Hand Bags,BELLEZZA,Afsheen Bag,Rp 899.000,female,navy,https://www.zalora.co.id/bellezza-afsheen-bag-navy-2218341.html,http://static.id.zalora.net/p/bellezza-1500-1438122-1.jpg|http://static.id.zalora.net/p/bellezza-1501-1438122-2.jpg|http://static.id.zalora.net/p/bellezza-1501-1438122-3.jpg|http://static.id.zalora.net/p/bellezza-1501-1438122-4.jpg|http://static.id.zalora.net/p/bellezza-1502-1438122-5.jpg|
79,Hand Bags,HUER,Mailisa Embroiderry Tote Bag,Rp 999.000,female,black,https://www.zalora.co.id/huer-mailisa-embroiderry-tote-bag-black-2353769.html,http://static.id.zalora.net/p/huer-4421-9673532-1.jpg|http://static.id.zalora.net/p/huer-4422-9673532-2.jpg|http://static.id.zalora.net/p/huer-4424-9673532-3.jpg|http://static.id.zalora.net/p/huer-4425-9673532-4.jpg|http://static.id.zalora.net/p/huer-4427-9673532-5.jpg|
80,Hand Bags,Gobelini,Borbonese Satchel,Rp 2.580.000,female,black,https://www.zalora.co.id/gobelini-borbonese-satchel-black-2041614.html,http://static.id.zalora.net/p/gobelini-8173-4161402-1.jpg|http://static.id.zalora.net/p/gobelini-8173-4161402-2.jpg|http://static.id.zalora.net/p/gobelini-8174-4161402-3.jpg|http://static.id.zalora.net/p/gobelini-8174-4161402-4.jpg|http://static.id.zalora.net/p/gobelini-8175-4161402-5.jpg|http://static.id.zalora.net/p/gobelini-4063-4161402-6.jpg|
81,Hand Bags,EN-JI by Palomino,Calya Bag,Rp 758.000,female,brown,https://www.zalora.co.id/en-ji-by-palomino-calya-bag-brown-2049919.html,http://static.id.zalora.net/p/en-ji-by-palomino-7415-9199402-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-7415-9199402-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-7416-9199402-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-7417-9199402-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-7417-9199402-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-7018-9199402-6.jpg|
82,Hand Bags,Les Catino,New York Queens Pc Satchel M,Rp 1.099.800,female,grey,https://www.zalora.co.id/les-catino-new-york-queens-pc-satchel-m-grey-1994048.html,http://static.id.zalora.net/p/les-catino-9261-8404991-1.jpg|http://static.id.zalora.net/p/les-catino-9261-8404991-2.jpg|http://static.id.zalora.net/p/les-catino-9262-8404991-3.jpg|http://static.id.zalora.net/p/les-catino-9262-8404991-4.jpg|http://static.id.zalora.net/p/les-catino-9262-8404991-5.jpg|http://static.id.zalora.net/p/les-catino-2062-8404991-6.jpg|
83,Hand Bags,Les Catino,Davina Satchel,Rp 1.099.800,female,black,https://www.zalora.co.id/les-catino-davina-satchel-black-1444705.html,http://static.id.zalora.net/p/les-catino-9020-5074441-1.jpg|http://static.id.zalora.net/p/les-catino-9021-5074441-2.jpg|http://static.id.zalora.net/p/les-catino-9022-5074441-3.jpg|http://static.id.zalora.net/p/les-catino-9023-5074441-4.jpg|http://static.id.zalora.net/p/les-catino-9024-5074441-5.jpg|
84,Hand Bags,EN-JI by Palomino,Beatrix,Rp 758.000,female,green,https://www.zalora.co.id/en-ji-by-palomino-beatrix-green-2269400.html,http://static.id.zalora.net/p/en-ji-by-palomino-6439-0049622-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6439-0049622-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6439-0049622-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6439-0049622-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6440-0049622-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-4476-0049622-6.jpg|
85,Hand Bags,Hush Puppies,Jennica Satchel,Rp 1.299.000,female,beige,https://www.zalora.co.id/hush-puppies-jennica-satchel-beige-2218019.html,http://static.id.zalora.net/p/hush-puppies-4772-9108122-1.jpg|http://static.id.zalora.net/p/hush-puppies-4773-9108122-2.jpg|http://static.id.zalora.net/p/hush-puppies-4773-9108122-3.jpg|http://static.id.zalora.net/p/hush-puppies-4774-9108122-4.jpg|http://static.id.zalora.net/p/hush-puppies-4775-9108122-5.jpg|http://static.id.zalora.net/p/hush-puppies-9626-9108122-6.jpg|
86,Hand Bags,ELLE,Calie Bag,Rp 1.599.000,female,brown,https://www.zalora.co.id/elle-calie-bag-brown-2218384.html,http://static.id.zalora.net/p/elle-0149-4838122-1.jpg|http://static.id.zalora.net/p/elle-0149-4838122-2.jpg|http://static.id.zalora.net/p/elle-0149-4838122-3.jpg|http://static.id.zalora.net/p/elle-0150-4838122-4.jpg|http://static.id.zalora.net/p/elle-0150-4838122-5.jpg|http://static.id.zalora.net/p/elle-4914-4838122-6.jpg|
87,Hand Bags,HUER,Mailika Embroiderry Flap Satchel Bag,Rp 999.000,female,brown,https://www.zalora.co.id/huer-mailika-embroiderry-flap-satchel-bag-brown-2353756.html,http://static.id.zalora.net/p/huer-7462-6573532-1.jpg|http://static.id.zalora.net/p/huer-7463-6573532-2.jpg|http://static.id.zalora.net/p/huer-7464-6573532-3.jpg|http://static.id.zalora.net/p/huer-7466-6573532-4.jpg|http://static.id.zalora.net/p/huer-7468-6573532-5.jpg|
88,Hand Bags,HUER,Fragy Embossed Tote Bag,Rp 1.097.000,female,beige,https://www.zalora.co.id/huer-fragy-embossed-tote-bag-beige-2361704.html,http://static.id.zalora.net/p/huer-1752-4071632-1.jpg|http://static.id.zalora.net/p/huer-1759-4071632-2.jpg|http://static.id.zalora.net/p/huer-1764-4071632-3.jpg|http://static.id.zalora.net/p/huer-1772-4071632-4.jpg|http://static.id.zalora.net/p/huer-1778-4071632-5.jpg|
89,Hand Bags,Hush Puppies,Fairy Satchel M,Rp 1.199.000,female,black,https://www.zalora.co.id/hush-puppies-fairy-satchel-m-black-1800103.html,http://static.id.zalora.net/p/hush-puppies-3454-3010081-1.jpg|http://static.id.zalora.net/p/hush-puppies-3455-3010081-2.jpg|http://static.id.zalora.net/p/hush-puppies-3455-3010081-3.jpg|http://static.id.zalora.net/p/hush-puppies-3456-3010081-4.jpg|http://static.id.zalora.net/p/hush-puppies-3456-3010081-5.jpg|http://static.id.zalora.net/p/hush-puppies-5222-3010081-6.jpg|
90,Hand Bags,HUER,Movva Croc Embossed Satchel Bag,Rp 958.000,female,black,https://www.zalora.co.id/huer-movva-croc-embossed-satchel-bag-black-2127524.html,http://static.id.zalora.net/p/huer-9612-4257212-1.jpg|http://static.id.zalora.net/p/huer-9613-4257212-2.jpg|http://static.id.zalora.net/p/huer-9613-4257212-3.jpg|http://static.id.zalora.net/p/huer-9613-4257212-4.jpg|http://static.id.zalora.net/p/huer-9614-4257212-5.jpg|http://static.id.zalora.net/p/huer-0454-4257212-6.jpg|
91,Hand Bags,Swiss Polo,Swiss Polo Ladies Top Handle Sling Bag,Rp 519.000,female,beige,https://www.zalora.co.id/swiss-polo-swiss-polo-ladies-top-handle-sling-bag-beige-2230768.html,http://static.id.zalora.net/p/swiss-polo-2106-8670322-1.jpg|http://static.id.zalora.net/p/swiss-polo-2106-8670322-2.jpg|http://static.id.zalora.net/p/swiss-polo-2107-8670322-3.jpg|http://static.id.zalora.net/p/swiss-polo-2107-8670322-4.jpg|http://static.id.zalora.net/p/swiss-polo-2108-8670322-5.jpg|http://static.id.zalora.net/p/swiss-polo-2109-8670322-6.jpg|
92,Hand Bags,Gobelini,Darren Satchel S Pp,Rp 2.500.000,female,black,https://www.zalora.co.id/gobelini-darren-satchel-s-pp-black-2311391.html,http://static.id.zalora.net/p/gobelini-4688-1931132-1.jpg|http://static.id.zalora.net/p/gobelini-4690-1931132-2.jpg|http://static.id.zalora.net/p/gobelini-4691-1931132-3.jpg|http://static.id.zalora.net/p/gobelini-4693-1931132-4.jpg|http://static.id.zalora.net/p/gobelini-4695-1931132-5.jpg|
93,Hand Bags,Hush Puppies,Katey Satchel M,Rp 1.199.000,female,navy,https://www.zalora.co.id/hush-puppies-katey-satchel-m-navy-2217999.html,http://static.id.zalora.net/p/hush-puppies-1112-9997122-1.jpg|http://static.id.zalora.net/p/hush-puppies-1113-9997122-2.jpg|http://static.id.zalora.net/p/hush-puppies-1113-9997122-3.jpg|http://static.id.zalora.net/p/hush-puppies-1114-9997122-4.jpg|http://static.id.zalora.net/p/hush-puppies-1114-9997122-5.jpg|http://static.id.zalora.net/p/hush-puppies-9898-9997122-6.jpg|
94,Hand Bags,Yongki Komaladi,Mika,Rp 799.000,female,brown,https://www.zalora.co.id/yongki-komaladi-mika-brown-2215401.html,http://static.id.zalora.net/p/yongki-komaladi-1134-1045122-1.jpg|http://static.id.zalora.net/p/yongki-komaladi-1134-1045122-2.jpg|http://static.id.zalora.net/p/yongki-komaladi-1135-1045122-3.jpg|http://static.id.zalora.net/p/yongki-komaladi-1135-1045122-4.jpg|http://static.id.zalora.net/p/yongki-komaladi-1136-1045122-5.jpg|http://static.id.zalora.net/p/yongki-komaladi-1136-1045122-6.jpg|http://static.id.zalora.net/p/yongki-komaladi-1137-1045122-7.jpg|http://static.id.zalora.net/p/yongki-komaladi-7883-1045122-8.jpg|
95,Hand Bags,EN-JI by Palomino,Beatrix,Rp 758.000,female,black,https://www.zalora.co.id/en-ji-by-palomino-beatrix-black-2269404.html,http://static.id.zalora.net/p/en-ji-by-palomino-6572-4049622-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6572-4049622-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6572-4049622-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6573-4049622-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6573-4049622-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-5502-4049622-6.jpg|
96,Hand Bags,Coach,Tabby Shoulder Bag,Rp 11.079.000,female,black,https://www.zalora.co.id/coach-tabby-shoulder-bag-black-2372387.html,http://static.id.zalora.net/p/coach-1038-7832732-1.jpg|http://static.id.zalora.net/p/coach-1038-7832732-2.jpg|
97,Hand Bags,Gobelini,Pomezia Satchel,Rp 3.980.000,female,black,https://www.zalora.co.id/gobelini-pomezia-satchel-black-2334806.html,http://static.id.zalora.net/p/gobelini-8428-6084332-1.jpg|http://static.id.zalora.net/p/gobelini-8428-6084332-2.jpg|http://static.id.zalora.net/p/gobelini-8428-6084332-3.jpg|http://static.id.zalora.net/p/gobelini-8429-6084332-4.jpg|http://static.id.zalora.net/p/gobelini-8430-6084332-5.jpg|
